DATA_TIME,vehicleState,runModel,chargeState,speed,gear,distance,SOC,totalVoltage,totalCurrent,lon,lat,maxTemperature,minTemperature,maxBatteryVoltage,minBatteryVoltage
2020-03-27 09:24:30,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.7,11.5,113.064593,27.832675,-39.0,-39.0,0.256,0.256
2020-03-27 09:24:40,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.7,11.3,113.065188,27.833438,-39.0,-39.0,0.256,0.256
2020-03-27 09:24:50,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.7,11.3,113.065363,27.83384,-39.0,-39.0,0.256,0.256
2020-03-27 09:25:00,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.7,11.3,113.065603,27.834055,-39.0,-39.0,0.256,0.256
2020-03-27 09:25:10,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.6,11.3,113.066153,27.834823,-39.0,-39.0,0.256,0.256
2020-03-27 09:25:20,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.6,11.3,113.066345,27.835173,-39.0,-39.0,0.256,0.256
2020-03-27 09:25:30,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.6,11.3,113.066668,27.835606,-39.0,-39.0,0.256,0.256
2020-03-27 09:25:40,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.5,11.3,113.066633,27.835746,-39.0,-39.0,0.256,0.256
2020-03-27 09:25:50,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.5,11.3,113.066693,27.835846,-39.0,-39.0,0.256,0.256
2020-03-27 09:26:00,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.5,11.3,113.066808,27.835836,-39.0,-39.0,0.256,0.256
2020-03-27 09:26:10,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.5,11.3,113.066828,27.835925,-39.0,-39.0,0.256,0.256
2020-03-27 09:26:20,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.5,11.3,113.066876,27.835983,-39.0,-39.0,0.256,0.256
2020-03-27 09:26:30,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.4,11.3,113.066788,27.836063,-39.0,-39.0,0.256,0.256
2020-03-27 09:26:40,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.4,11.3,113.06679,27.836128,-39.0,-39.0,0.256,0.256
2020-03-27 09:26:50,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.4,11.3,113.066886,27.836091,-39.0,-39.0,0.256,0.256
2020-03-27 09:27:00,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.4,11.1,113.06687,27.836026,-39.0,-39.0,0.256,0.256
2020-03-27 09:27:10,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.4,11.1,113.066916,27.836181,-39.0,-39.0,0.256,0.256
2020-03-27 09:27:20,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.1,113.066931,27.836231,-39.0,-39.0,0.256,0.256
2020-03-27 09:27:30,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.1,113.067003,27.836306,-39.0,-39.0,0.256,0.256
2020-03-27 09:27:40,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.1,113.067056,27.836383,-39.0,-39.0,0.256,0.256
2020-03-27 09:28:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.7,113.063031,27.830976,-39.0,-39.0,0.256,0.256
2020-03-27 09:28:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.3,113.063038,27.830981,-39.0,-39.0,0.256,0.256
2020-03-27 09:28:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.3,113.06304,27.830986,-39.0,-39.0,0.256,0.256
2020-03-27 09:29:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.2,113.063031,27.830996,-39.0,-39.0,0.256,0.256
2020-03-27 09:29:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.3,11.4,113.063023,27.831016,-39.0,-39.0,0.256,0.341
2020-03-27 09:29:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.2,11.5,113.063011,27.831026,-39.0,-39.0,0.256,0.256
2020-03-27 09:29:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.2,11.4,113.063006,27.831036,-39.0,-39.0,0.256,0.256
2020-03-27 09:29:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.2,11.5,113.063001,27.831046,-39.0,-39.0,0.256,0.256
2020-03-27 09:29:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.2,11.5,113.062988,27.831053,-39.0,-39.0,0.256,0.256
2020-03-27 09:30:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,11.4,113.062988,27.831066,-39.0,-39.0,0.256,0.256
2020-03-27 09:30:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,11.4,113.062983,27.831065,-39.0,-39.0,0.256,0.256
2020-03-27 09:30:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,11.4,113.062983,27.831068,-39.0,-39.0,0.256,0.256
2020-03-27 09:30:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,11.4,113.062988,27.831073,-39.0,-39.0,0.256,0.256
2020-03-27 09:30:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,11.3,113.062996,27.831076,-39.0,-39.0,0.256,0.256
2020-03-27 09:30:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.3,113.063003,27.831075,-39.0,-39.0,0.256,0.256
2020-03-27 09:31:07,2.0,1.0,3.0,0.0,16.0,3.2,98.0,537.5,0.0,113.06302,27.831078,-39.0,-39.0,0.256,0.256
2020-03-27 09:31:17,1.0,1.0,3.0,0.0,16.0,3.2,98.0,537.6,0.0,113.06302,27.831075,-39.0,-39.0,0.256,0.256
2020-03-27 09:31:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,13.4,113.06302,27.831073,-39.0,-39.0,0.256,0.256
2020-03-27 09:31:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,12.0,113.06302,27.831078,-39.0,-39.0,0.256,0.256
2020-03-27 09:31:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,11.4,113.063038,27.831083,-39.0,-39.0,0.256,0.256
2020-03-27 09:31:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.1,11.2,113.063066,27.831088,-39.0,-39.0,0.256,0.256
2020-03-27 09:32:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.2,113.063088,27.831085,-39.0,-39.0,0.256,0.256
2020-03-27 09:32:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.2,113.063088,27.831088,-39.0,-39.0,0.256,0.256
2020-03-27 09:32:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.4,113.063096,27.831091,-39.0,-39.0,0.256,0.256
2020-03-27 09:32:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.4,113.063078,27.83108,-39.0,-39.0,0.256,0.256
2020-03-27 09:32:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.4,113.063088,27.83108,-39.0,-39.0,0.256,0.256
2020-03-27 09:32:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.4,113.063081,27.831096,-39.0,-39.0,0.256,0.256
2020-03-27 09:33:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,537.0,11.4,113.063143,27.831038,-39.0,-39.0,0.256,0.256
2020-03-27 09:33:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.4,113.06348,27.830921,-39.0,-39.0,0.256,0.256
2020-03-27 09:33:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.4,113.063683,27.830975,-39.0,-39.0,0.256,0.256
2020-03-27 09:33:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.4,113.0646,27.830656,-39.0,-39.0,0.256,0.256
2020-03-27 09:33:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.3,113.062981,27.830995,-39.0,-39.0,0.256,0.256
2020-03-27 09:33:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.3,113.06297,27.830996,-39.0,-39.0,0.256,0.256
2020-03-27 09:34:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.3,113.062973,27.831,-39.0,-39.0,0.256,0.256
2020-03-27 09:34:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.4,113.062973,27.831006,-39.0,-39.0,0.256,0.256
2020-03-27 09:34:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.4,113.062971,27.831013,-39.0,-39.0,0.256,0.256
2020-03-27 09:34:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.4,113.062968,27.831015,-39.0,-39.0,0.256,0.256
2020-03-27 09:34:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.4,113.062966,27.831018,-39.0,-39.0,0.256,0.256
2020-03-27 09:34:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.9,11.3,113.062963,27.83102,-39.0,-39.0,0.256,0.256
2020-03-27 09:35:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.06296,27.83102,-39.0,-39.0,0.256,0.256
2020-03-27 09:35:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.4,113.062956,27.831021,-39.0,-39.0,0.256,0.256
2020-03-27 09:35:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062953,27.83102,-39.0,-39.0,0.256,0.256
2020-03-27 09:35:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062951,27.83102,-39.0,-39.0,0.256,0.256
2020-03-27 09:35:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062948,27.831021,-39.0,-39.0,0.256,0.256
2020-03-27 09:35:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062946,27.831025,-39.0,-39.0,0.256,0.256
2020-03-27 09:36:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062945,27.831028,-39.0,-39.0,0.256,0.256
2020-03-27 09:36:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062945,27.831033,-39.0,-39.0,0.256,0.256
2020-03-27 09:36:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062945,27.831035,-39.0,-39.0,0.256,0.256
2020-03-27 09:36:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062948,27.831038,-39.0,-39.0,0.256,0.256
2020-03-27 09:36:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.06295,27.831041,-39.0,-39.0,0.256,0.256
2020-03-27 09:36:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062951,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:37:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062955,27.831045,-39.0,-39.0,0.256,0.256
2020-03-27 09:37:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.062956,27.831046,-39.0,-39.0,0.256,0.256
2020-03-27 09:37:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.2,113.062958,27.831048,-39.0,-39.0,0.256,0.256
2020-03-27 09:37:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.06296,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:37:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.2,113.06296,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:37:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.06296,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:38:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062961,27.831051,-39.0,-39.0,0.256,0.256
2020-03-27 09:38:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.06296,27.831051,-39.0,-39.0,0.256,0.256
2020-03-27 09:38:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.06296,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:38:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.8,11.0,113.06296,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:38:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062961,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:38:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062963,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:39:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062963,27.831051,-39.0,-39.0,0.256,0.256
2020-03-27 09:39:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062963,27.831053,-39.0,-39.0,0.256,0.256
2020-03-27 09:39:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062965,27.831053,-39.0,-39.0,0.256,0.256
2020-03-27 09:39:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062965,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:39:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062965,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:39:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062965,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:40:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062963,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:40:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062963,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:40:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062963,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:40:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.0,113.062963,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:40:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:40:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:41:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:41:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:41:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:41:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:41:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:41:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.2,113.062965,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:42:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:42:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:42:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:42:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:42:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.1,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:42:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:43:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.3,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:43:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062961,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:43:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062961,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:43:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:43:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.2,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:43:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:44:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:44:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.831061,-39.0,-39.0,0.256,0.256
2020-03-27 09:44:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.3,113.062963,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:44:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062963,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:44:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:44:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.1,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:45:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:45:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:45:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.3,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:45:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.3,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:45:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.3,113.062965,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:45:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.4,113.062965,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:46:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062966,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:46:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062966,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:46:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062966,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:46:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062966,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:46:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062968,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:46:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062968,27.83106,-39.0,-39.0,0.256,0.256
2020-03-27 09:47:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062968,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:47:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062968,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:47:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062968,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:47:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062968,27.831058,-39.0,-39.0,0.256,0.256
2020-03-27 09:47:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.06297,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:47:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.06297,27.831056,-39.0,-39.0,0.256,0.256
2020-03-27 09:48:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.06297,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:48:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062971,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:48:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.6,113.062971,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:48:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062973,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:48:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062973,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:48:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062975,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:49:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.6,113.062975,27.831055,-39.0,-39.0,0.256,0.256
2020-03-27 09:49:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062976,27.831053,-39.0,-39.0,0.256,0.256
2020-03-27 09:49:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062976,27.831051,-39.0,-39.0,0.256,0.256
2020-03-27 09:49:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062978,27.831051,-39.0,-39.0,0.256,0.256
2020-03-27 09:49:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.06298,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:49:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062981,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:50:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.7,113.062981,27.831048,-39.0,-39.0,0.256,0.256
2020-03-27 09:50:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062981,27.831048,-39.0,-39.0,0.256,0.256
2020-03-27 09:50:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062981,27.831046,-39.0,-39.0,0.256,0.256
2020-03-27 09:50:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062981,27.831046,-39.0,-39.0,0.256,0.256
2020-03-27 09:50:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.831045,-39.0,-39.0,0.256,0.256
2020-03-27 09:50:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.6,113.062983,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:51:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.3,113.062983,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:51:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.831041,-39.0,-39.0,0.256,0.256
2020-03-27 09:51:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.83104,-39.0,-39.0,0.256,0.256
2020-03-27 09:51:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.83104,-39.0,-39.0,0.256,0.256
2020-03-27 09:51:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062985,27.831038,-39.0,-39.0,0.256,0.256
2020-03-27 09:51:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.831038,-39.0,-39.0,0.256,0.256
2020-03-27 09:52:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.7,113.062983,27.831038,-39.0,-39.0,0.256,0.256
2020-03-27 09:52:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.6,113.062983,27.831038,-39.0,-39.0,0.256,0.256
2020-03-27 09:52:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.83104,-39.0,-39.0,0.256,0.256
2020-03-27 09:52:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.83104,-39.0,-39.0,0.256,0.256
2020-03-27 09:52:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.831041,-39.0,-39.0,0.256,0.256
2020-03-27 09:52:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.831041,-39.0,-39.0,0.256,0.256
2020-03-27 09:53:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062983,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:53:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.6,113.062983,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:53:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062985,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:53:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.7,11.6,113.062985,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:53:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.6,113.062985,27.831043,-39.0,-39.0,0.256,0.256
2020-03-27 09:53:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.6,113.062986,27.831045,-39.0,-39.0,0.256,0.256
2020-03-27 09:54:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062986,27.831046,-39.0,-39.0,0.256,0.256
2020-03-27 09:54:17,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062988,27.831046,-39.0,-39.0,0.256,0.256
2020-03-27 09:54:27,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062988,27.831046,-39.0,-39.0,0.256,0.256
2020-03-27 09:54:37,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062988,27.831048,-39.0,-39.0,0.256,0.256
2020-03-27 09:54:47,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062986,27.831048,-39.0,-39.0,0.256,0.256
2020-03-27 09:54:57,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062986,27.83105,-39.0,-39.0,0.256,0.256
2020-03-27 09:55:07,1.0,1.0,3.0,0.0,0.0,3.2,98.0,536.6,11.5,113.062986,27.831051,-39.0,-39.0,0.256,0.256
